master_metadata_album_artist_name,master_metadata_track_name,danceability,energy,valence,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,key
Lil Tecca,Real Discussions,,,,,,,,,,,
Lil Tecca,Want It Bad,,,,,,,,,,,
Lil Tecca,Trippin On U,,,,,,,,,,,
Summer Walker,Just Might (with PARTYNEXTDOOR),0.69,0.377,0.18,-7.907,1.0,0.0793,0.672,1.06e-06,0.106,209.848,7.0
Nicki Minaj,Moment 4 Life,,,,,,,,,,,
Nicki Minaj,Super Bass,,,,,,,,,,,
Nicki Minaj,Boss Ass Bitch (with PTAF) - Remix,,,,,,,,,,,
Nicki Minaj,Itty Bitty Piggy,,,,,,,,,,,
Nicki Minaj,Truffle Butter,,,,,,,,,,,
Drake,Make Me Proud,,,,,,,,,,,
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),,,,,,,,,,,
PinkPantheress,Ophelia,,,,,,,,,,,
Uzi Running Da City,Dummy Man,,,,,,,,,,,
Lil Wayne,Mrs. Officer,0.92,0.5529999999999999,0.947,-5.0680000000000005,1.0,0.191,0.236,0.0,0.0767,112.022,6.0
Wale,Lotus Flower Bomb (feat. Miguel),0.512,0.598,0.345,-4.959,0.0,0.115,0.611,0.0,0.0881,140.378,9.0
Fabolous,"Trade It All, Pt. 2 (feat. P. Diddy & Jagged Edge)",0.8190000000000001,0.778,0.779,-5.839,0.0,0.21,0.0289999999999999,0.0,0.215,193.44,1.0
Aaliyah,One In A Million,0.4579999999999999,0.857,0.3989999999999999,-4.268,1.0,0.0428,0.0729,1.11e-06,0.336,177.80599999999998,6.0
LEEKYDAG,Drive Me Crazy,0.479,0.667,0.2739999999999999,-7.653,1.0,0.379,0.0067599999999999,0.000118,0.157,147.486,1.0
Victoria Monét,On My Mama,,,,,,,,,,,
Kehlani,Toxic,0.8340000000000001,0.514,0.236,-7.422000000000001,1.0,0.659,0.0225,0.0,0.1689999999999999,162.127,8.0
snipez,flip that v,,,,,,,,,,,
washedcops,srt,,,,,,,,,,,
Tom Hanks,The Polar Express,,,,,,,,,,,
Drake,"Hold On, We're Going Home",0.321,0.6709999999999999,0.184,-5.682,0.0,0.0386,0.000224,0.0033399999999999,0.0844,200.026,4.0
Drake,Blem,,,,,,,,,,,
Katy Perry,California Gurls,,,,,,,,,,,
Calvin Harris,This Is What You Came For,,,,,,,,,,,
Pitbull,International Love (feat. Chris Brown),,,,,,,,,,,
Joe Worker,Cartier,,,,,,,,,,,
Nelly Furtado,Promiscuous,0.807,0.97,0.8759999999999999,-6.056,0.0,0.0477,0.0536,6.6e-05,0.149,114.297,10.0
Katy Perry,Last Friday Night (T.G.I.F.),0.6509999999999999,0.812,0.72,-3.797,0.0,0.0409,0.00125,3.01e-05,0.667,126.023,3.0
Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],,,,,,,,,,,
The Weeknd,Starboy,,,,,,,,,,,
The Weeknd,I Feel It Coming,,,,,,,,,,,
The Weeknd,"Here We Go… Again (feat. Tyler, the Creator)",,,,,,,,,,,
Ariana Grande,Break Your Heart Right Back,,,,,,,,,,,
Nicki Minaj,Are You Gone Already,,,,,,,,,,,
Nicki Minaj,Barbie Dangerous,,,,,,,,,,,
Nicki Minaj,Beep Beep,,,,,,,,,,,
Nicki Minaj,RNB (feat. Lil Wayne & Tate Kobang),,,,,,,,,,,
Nicki Minaj,Nicki Hendrix (feat. Future),,,,,,,,,,,
Jordan Ward,FORFOURFORE,,,,,,,,,,,
Jordan Ward,DANCE MACHINE,,,,,,,,,,,
Jordan Ward,0495,,,,,,,,,,,
Ambré,3 Peat,,,,,,,,,,,
Vamppire!,rock ur body!,,,,,,,,,,,
Chief Keef,Hallelujah,0.812,0.949,0.321,-5.597,0.0,0.103,0.11,0.0,0.107,115.054,4.0
Chief Keef,I Don't Like,0.742,0.8440000000000001,0.416,-4.622,1.0,0.0479,0.000634,0.0,0.0659,131.986,2.0
Chief Keef,No Tomorrow,0.629,0.772,0.314,-7.142,1.0,0.031,0.00294,0.841,0.132,131.989,8.0
Chief Keef,Kay Kay,,,,,,,,,,,
Chief Keef,Laughin' To The Bank,,,,,,,,,,,
Chief Keef,Diamonds,0.7709999999999999,0.579,0.196,-8.318,0.0,0.226,0.638,0.0,0.141,115.051,1.0
Chief Keef,Ballin',0.62,0.721,0.286,-6.176,0.0,0.0429,0.0018899999999999,0.0,0.155,169.919,1.0
Chief Keef,Understand Me,0.797,0.8809999999999999,0.835,-3.972,0.0,0.063,0.282,0.0,0.107,180.074,6.0
Chief Keef,3Hunna,,,,,,,,,,,
Chief Keef,Finally Rich,,,,,,,,,,,
Kali Uchis,Tyrant (feat. Daniel Caesar) - Remix,,,,,,,,,,,
Tre' Amani,On Us (feat. Brent Faiyaz),,,,,,,,,,,
Kodak Black,Love & War,,,,,,,,,,,
Bridgit Mendler,Do You Miss Me at All,,,,,,,,,,,
Wham!,A Ray of Sunshine,,,,,,,,,,,
SZA,Sweet November,,,,,,,,,,,
Jordan Ward,Okok (Hibachi),,,,,,,,,,,
Lunchbox,Did It Again,0.6990000000000001,0.575,0.2339999999999999,-9.922,1.0,0.159,0.218,0.0,0.1119999999999999,148.767,1.0
t5xy,2024,,,,,,,,,,,
bbygirl,bando - sped up + reverb,,,,,,,,,,,
Kanii,sins (let me in),,,,,,,,,,,
Clara La San,Let You Go,0.505,0.736,0.0441,-7.407999999999999,0.0,0.0451,0.0162,0.108,0.21,114.989,7.0
Trippie Redd,Last Days,,,,,,,,,,,
Santea2,Hurts Me,,,,,,,,,,,
noturgf,Do Ya Like X Resonance,,,,,,,,,,,
cyyyt,Paper Soldiers,,,,,,,,,,,
MA Beats,Molly My Bean,,,,,,,,,,,
Luci4,Dead n Gone,,,,,,,,,,,
Trippie Redd,Wind,,,,,,,,,,,
Rx Papi,12 Stout Street,,,,,,,,,,,
Che Ecru,4 This Moment,,,,,,,,,,,
hako,listen!,,,,,,,,,,,
Adrian,9am in Calabasas,,,,,,,,,,,
Harry Fraud,Hit a Lick (feat. Playboi Carti),,,,,,,,,,,
Isak Roen,vampire heart,,,,,,,,,,,
UnoTheActivist,Repent (Next Move),,,,,,,,,,,
Dammntc,Orion's Belt,,,,,,,,,,,
SUICIDAL-IDOL,ecstacy (slowed),,,,,,,,,,,
Jden Ray,fivethirty,,,,,,,,,,,
Adrian,7AM,0.638,0.526,0.301,-8.401,1.0,0.131,0.275,0.0,0.462,139.054,7.0
Kanii,Companion,,,,,,,,,,,
Lucky Daye,That's You,,,,,,,,,,,
Paulie Leparik,Middy Titty,,,,,,,,,,,
Pi’erre Bourne,Deja Vu,0.657,0.421,0.181,-11.378,1.0,0.412,0.352,0.000218,0.187,174.063,9.0
BlackMayo,"Jus' Know, Pt. 2",,,,,,,,,,,
mikeeysmind,Molly,0.741,0.479,0.0971,-5.899,1.0,0.302,0.0544,0.0,0.231,162.02,1.0
Thouxanbanfauni,FIRESTONE,,,,,,,,,,,
krush,Pissy Pamper - Instrumental,,,,,,,,,,,
Snow Strippers,It's A Dream (feat. Lil Uzi Vert),,,,,,,,,,,
Day$Tar,Mission to the Loot,,,,,,,,,,,
Young Prophet,Too Deep for the Intro,,,,,,,,,,,
Yung Faygo,Thailand,,,,,,,,,,,
Vlone Leakers,Cancun,,,,,,,,,,,
Beats from chiraq,PoP BottlEs,,,,,,,,,,,
Vlone Leakers,Switch Lanes,,,,,,,,,,,
PrettyBoyLude,Paint Smoke,,,,,,,,,,,
PrettyBoyLude,Go Crazy,0.685,0.693,0.489,-7.157,1.0,0.355,0.0309,0.0,0.119,158.004,0.0
YoungBoy Never Broke Again,Make No Sense,0.8759999999999999,0.733,0.962,-4.478,0.0,0.3329999999999999,0.0208,0.0,0.0999,154.904,10.0
Trevor Daniel,Falling,0.6629999999999999,0.873,0.321,-5.877999999999999,0.0,0.0371,0.0193,0.265,0.198,140.03,2.0
YNW Melly,Murder on My Mind,0.759,0.73,0.74,-7.985,0.0,0.0516,0.145,3.06e-06,0.11,115.007,0.0
French Montana,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",,,,,,,,,,,
Doja Cat,Say So,0.787,0.6729999999999999,0.7859999999999999,-4.577,0.0,0.158,0.256,3.57e-06,0.0904,110.962,11.0
blackbear,hot girl bummer,0.778,0.5589999999999999,0.6779999999999999,-7.109,0.0,0.0776,0.128,0.0,0.3989999999999999,129.989,6.0
Harry Styles,Watermelon Sugar,0.5479999999999999,0.816,0.557,-4.209,1.0,0.0465,0.122,0.0,0.335,190.78,0.0
Halsey,Graveyard,,,,,,,,,,,
Justin Bieber,Yummy,,,,,,,,,,,
Dan + Shay,"10,000 Hours (with Justin Bieber)",,,,,,,,,,,
Trippie Redd,Death,0.802,0.82,0.613,-5.968999999999999,0.0,0.146,0.0579,0.0,0.149,164.005,10.0
Camila Cabello,My Oh My (feat. DaBaby),0.7240000000000001,0.491,0.3829999999999999,-6.024,1.0,0.0296,0.018,1.29e-05,0.0887,210.092,8.0
Drake,Money In The Grave (Drake ft. Rick Ross),0.831,0.502,0.1009999999999999,-4.045,0.0,0.046,0.1009999999999999,0.0,0.122,201.082,10.0
Chris Brown,No Guidance (feat. Drake),0.698,0.4539999999999999,0.1369999999999999,-6.756,0.0,0.151,0.123,0.0,0.155,92.932,1.0
Shawn Mendes,Señorita,0.759,0.54,0.75,-6.039,0.0,0.0287,0.037,0.0,0.0945,116.947,9.0
YNW Melly,223's (feat. 9lokknine),0.932,0.547,0.695,-7.787000000000001,0.0,0.3329999999999999,0.0388,0.0,0.0924,189.996,0.0
Lil Tjay,F.N,0.5670000000000001,0.515,0.321,-10.265,0.0,0.247,0.354,0.0,0.078,120.1,6.0
Noah Cyrus,July,0.708,0.186,0.321,-8.953,0.0,0.0422,0.868,0.0,0.0779,145.082,9.0
Conan Gray,Maniac,,,,,,,,,,,
Polo G,Pop Out (feat. Lil Tjay),0.772,0.639,0.261,-7.119,1.0,0.467,0.15,0.0,0.0698,168.112,1.0
TOKYO’S REVENGE,GOODMORNINGTOKYO!,0.907,0.539,0.664,-7.782,1.0,0.36,0.0408,0.0,0.253,124.918,4.0
Yung Faygo,Choppa Right Beneath Me!,,,,,,,,,,,
Youngan Flippa,Red On Red,,,,,,,,,,,
Yung Faygo,Real Rockstar,,,,,,,,,,,
YungTolo,Sunny,0.504,0.659,0.431,-5.111000000000001,1.0,0.0336,0.866,0.0,0.273,159.99200000000002,4.0
DJ Ango,NEON,0.504,0.7509999999999999,0.304,-4.203,1.0,0.0615,0.00619,0.6990000000000001,0.0837,141.007,6.0
Anterhilic,Pop Bottles,,,,,,,,,,,
Zekrom,Weirdo,,,,,,,,,,,
Pop Smoke,Get Back,0.7979999999999999,0.649,0.5660000000000001,-6.546,1.0,0.306,0.0746,1.34e-05,0.517,142.006,9.0
Pop Smoke,Element,0.772,0.878,0.305,-4.22,1.0,0.324,0.0301,2.18e-06,0.251,122.622,2.0
Slime Xcuse,20*26,,,,,,,,,,,
Pop Smoke,Mannequin (feat. Lil Tjay),0.6829999999999999,0.799,0.752,-5.922999999999999,1.0,0.3,0.456,0.0,0.264,145.128,1.0
Pop Smoke,Dior - Bonus,0.6759999999999999,0.746,0.675,-7.837000000000001,1.0,0.344,0.0893,0.00157,0.412,142.035,7.0
Flame,Harden,,,,,,,,,,,
bench!,You Mad (Make It Back),,,,,,,,,,,
Rocket3,Whole Lotta Red,,,,,,,,,,,
wahhhhter,zoom - eter atake,,,,,,,,,,,
Vl.one,Sticky,0.757,0.639,0.655,-5.915,0.0,0.381,0.0177,0.0,0.123,155.855,11.0
Yung Juice Box,BAD BOY!,,,,,,,,,,,
Vlone Leakers,6,,,,,,,,,,,
OjShawdy,Racks!,,,,,,,,,,,
LIL ALIEN,zoom - eter atake,,,,,,,,,,,
Zekrom,Racks,,,,,,,,,,,
Billie Eilish,No Time To Die,,,,,,,,,,,
A Boogie Wit da Hoodie,Thug Love,,,,,,,,,,,
A Boogie Wit da Hoodie,Cinderella Story,,,,,,,,,,,
A Boogie Wit da Hoodie,Me and My Guitar,0.644,0.5870000000000001,0.68,-6.736000000000001,0.0,0.353,0.473,0.0,0.0759,173.972,7.0
A Boogie Wit da Hoodie,Might Not Give Up (feat. Young Thug),0.687,0.5920000000000001,0.245,-6.377999999999999,1.0,0.225,0.203,0.0,0.2789999999999999,178.83,2.0
A Boogie Wit da Hoodie,Hit 'Em Up (feat. Trap Manny),,,,,,,,,,,
A Boogie Wit da Hoodie,DTB 4 Life,,,,,,,,,,,
A Boogie Wit da Hoodie,Good Girls Gone Bad,,,,,,,,,,,
A Boogie Wit da Hoodie,Blood On My Denim,,,,,,,,,,,
A Boogie Wit da Hoodie,R.O.D.,,,,,,,,,,,
A Boogie Wit da Hoodie,Big Shit,,,,,,,,,,,
A Boogie Wit da Hoodie,Right Back,,,,,,,,,,,
Vlone thug term,Bad boy*,,,,,,,,,,,
Young Thug,With Them,,,,,,,,,,,
Future,No Cap,0.598,0.28,0.258,-17.949,1.0,0.386,0.445,8.81e-06,0.106,144.903,1.0
Lil Uzi Vert,Banned from TV,,,,,,,,,,,
Trippie Redd,The Way,0.637,0.7020000000000001,0.246,-6.774,0.0,0.17,0.0136,0.0128,0.0966,140.11700000000002,1.0
Trippie Redd,I Love You,0.4629999999999999,0.531,0.5329999999999999,-6.772,1.0,0.294,0.482,0.0,0.123,141.894,0.0
Trippie Redd,OTF KNIGHTMARE,0.732,0.607,0.326,-5.721,1.0,0.1159999999999999,0.0901,0.0,0.715,149.957,8.0
Trippie Redd,Even Steven,,,,,,,,,,,
Trippie Redd,Amazinggg,,,,,,,,,,,
Trippie Redd,Koi,0.645,0.497,0.602,-4.111000000000001,1.0,0.0265,0.841,0.0,0.131,120.036,2.0
2 Chainz,Girl's Best Friend (feat. Ty Dolla $ign),,,,,,,,,,,
Cactus Jack,Intimist,,,,,,,,,,,
ZaeHD & CEO,Roscoes,,,,,,,,,,,
Lil Uzi Vert,Yamborghini Dream (feat. Young Thug),,,,,,,,,,,
Mar90s,Raptor,,,,,,,,,,,
Chance the Rapper,Summer Friends (feat. Jeremih & Francis & The Lights),,,,,,,,,,,
Chance the Rapper,D.R.A.M. Sings Special,,,,,,,,,,,
Chance the Rapper,Mixtape (feat. Young Thug & Lil Yachty),0.838,0.43,0.126,-5.867999999999999,1.0,0.281,0.0498,1.59e-05,0.0977,126.981,1.0
Chance the Rapper,Lost,0.6709999999999999,0.417,0.113,-7.87,1.0,0.102,0.0737,0.0,0.106,150.026,0.0
Chance the Rapper,Everybody's Something,,,,,,,,,,,
Chance the Rapper,Interlude (That's Love),,,,,,,,,,,
Chance the Rapper,NaNa,0.594,0.472,0.8909999999999999,-7.74,1.0,0.439,0.0389,8.49e-06,0.642,165.202,1.0
Chance the Rapper,Acid Rain,0.408,0.497,0.0961,-7.515,0.0,0.0352,0.0165,0.603,0.414,111.606,11.0
Global Dan,Off White - Remix,,,,,,,,,,,
Wale,Slight Work (feat. Big Sean),,,,,,,,,,,
Burger Man,Pocket Knife,,,,,,,,,,,
JERREAU,Really Got It,,,,,,,,,,,
Chief Keef,Kills,,,,,,,,,,,
Sad Boy Dior,Pop BottlEs,,,,,,,,,,,
Pain 1993,Neon,0.504,0.7509999999999999,0.304,-4.203,1.0,0.0615,0.00619,0.6990000000000001,0.0837,141.007,6.0
Roddy Ricch,Perfect Time,,,,,,,,,,,
Roddy Ricch,Moonwalkin (feat. Lil Durk),0.779,0.58,0.299,-7.593999999999999,0.0,0.284,0.0178,0.0,0.15,160.243,1.0
lil asepit,Maid Minute,,,,,,,,,,,
Lil Baby,How,,,,,,,,,,,
Lil Baby,Grace (feat. 42 Dugg),,,,,,,,,,,
Lil Baby,Same Thing,,,,,,,,,,,
Lil Baby,Forever (feat. Lil Wayne),,,,,,,,,,,
Lil Baby,Can't Explain,,,,,,,,,,,
Lil Baby,"Catch The Sun - From ""Queen & Slim: The Soundtrack""",,,,,,,,,,,
Lil Baby,Gang Signs,,,,,,,,,,,
Lil Baby,Hurtin,0.804,0.422,0.157,-8.788,0.0,0.35,0.0624,1.41e-06,0.1369999999999999,187.742,6.0
Lil Baby,Forget That (feat. Rylo Rodriguez),,,,,,,,,,,
Lil Baby,Solid,0.574,0.5870000000000001,0.353,-6.565,0.0,0.066,0.0665,0.0,0.467,132.091,2.0
G Herbo,Intro,0.355,0.221,0.0398,-19.374,0.0,0.0557,0.231,0.909,0.109,91.98,8.0
G Herbo,Glass in the Face,0.7959999999999999,0.727,0.299,-4.598,0.0,0.235,0.235,0.0,0.13,109.334,3.0
G Herbo,Gangstas Cry,,,,,,,,,,,
G Herbo,Death Row,,,,,,,,,,,
G Herbo,Party in Heaven,,,,,,,,,,,
G Herbo,By Any Means,,,,,,,,,,,
G Herbo,Gangbangin,,,,,,,,,,,
G Herbo,Lawyer Fees,,,,,,,,,,,
G Herbo,Feelings,0.6459999999999999,0.4579999999999999,0.0511,-8.467,0.0,0.0752,0.161,0.0,0.23,140.031,8.0
G Herbo,High Speed,,,,,,,,,,,
G Herbo,Shooter,0.954,0.645,0.496,-4.244,0.0,0.131,0.0282,0.0,0.103,120.006,4.0
Young Cassius,Soda Cans,,,,,,,,,,,
Frozen Heat,Never Again,,,,,,,,,,,
For The Boys,Fast Walking,,,,,,,,,,,
Yung Lack,Butterfly Doors,,,,,,,,,,,
Zekrom,Piru,,,,,,,,,,,
Carti's Servant,You and Me,,,,,,,,,,,
Ca$h Carter,Shawty in Love,,,,,,,,,,,
Lil Durk,Weirdo Hoes,,,,,,,,,,,
Lil Durk,Bora Bora,,,,,,,,,,,
Frozen Heat,I Got That Dog Food,,,,,,,,,,,
Rich The Kid,Sick (feat. DaBaby),0.88,0.481,0.367,-6.783,1.0,0.444,0.0672,0.0,0.074,147.054,0.0
Lil Tecca,All Star (with Lil Tjay),0.782,0.644,0.434,-5.559,0.0,0.162,0.265,0.0,0.122,129.972,1.0
YNW Melly,Suicidal (feat. Juice WRLD) - Remix,,,,,,,,,,,
DJ Murdaz,Triple Threat,,,,,,,,,,,
King Perryy,Yawa,,,,,,,,,,,
Ruger,Snapchat,0.8909999999999999,0.298,0.598,-18.127,1.0,0.17,0.122,0.0,0.151,199.944,0.0
Fireboy DML,Tattoo,0.5660000000000001,0.7659999999999999,0.547,-5.0360000000000005,1.0,0.0399,0.431,0.0,0.1009999999999999,168.005,2.0
melvitto,Santorini Coffee,,,,,,,,,,,
Adekunle Gold,One Woman,,,,,,,,,,,
Fireboy DML,King,0.769,0.698,0.386,-7.367000000000001,0.0,0.0651,0.217,8.3e-06,0.206,130.016,10.0
Tems,Try Me,0.491,0.7020000000000001,0.3339999999999999,-6.909,1.0,0.109,0.302,0.841,0.0579,151.159,0.0
JHAYCO,CÓMO SE SIENTE - Remix,,,,,,,,,,,
Wisin & Yandel,Noche De Sexo,,,,,,,,,,,
Anuel AA,El Manual,,,,,,,,,,,
JHAYCO,Medusa,,,,,,,,,,,
Alex Rose,Darte Remix,,,,,,,,,,,
Bad Bunny,BYE ME FUI,,,,,,,,,,,
Anuel AA,Fútbol & Rumba (feat. Enrique Iglesias),,,,,,,,,,,
Don Miguelo,Lo Vibro,,,,,,,,,,,
Maluma,Parce (feat. Justin Quiles),,,,,,,,,,,
Rvssian,B11 (feat. Myke Towers),,,,,,,,,,,
Bad Bunny,Está Cabrón Ser Yo,,,,,,,,,,,
Wizkid,Mighty Wine,,,,,,,,,,,
Bnxn,Lenu - Remix,,,,,,,,,,,
Jorja Smith,Gone,0.693,0.7879999999999999,0.303,-6.178999999999999,0.0,0.119,0.382,0.0,0.103,164.998,8.0
Jorja Smith,Bussdown (feat. Shaybo),,,,,,,,,,,
Jorja Smith,Home,0.6559999999999999,0.535,0.143,-7.468999999999999,1.0,0.0309,0.203,1.07e-05,0.114,115.012,6.0
Jorja Smith,Burn,0.715,0.6890000000000001,0.365,-6.035,1.0,0.1689999999999999,0.747,0.0,0.1119999999999999,122.012,1.0
Jorja Smith,Digging,,,,,,,,,,,
Jorja Smith,Weekend,0.7509999999999999,0.524,0.529,-8.806000000000001,1.0,0.456,0.216,0.0,0.231,154.042,1.0
AMP,"Freshman 23, Pt. 4",,,,,,,,,,,
Trippie Redd,Take Me Away (feat. Corbin),,,,,,,,,,,
melvitto,Stay (feat. Gabzy),,,,,,,,,,,
Bad Bunny,<3,,,,,,,,,,,
PnB Rock,Selfish,0.638,0.6,0.0399,-5.84,0.0,0.0438,0.114,0.0,0.187,203.962,1.0
PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",0.703,0.6609999999999999,0.495,-3.885,1.0,0.0539,0.0517,0.0,0.34,149.906,6.0
Rihanna,Needed Me,0.6709999999999999,0.314,0.296,-8.091000000000001,0.0,0.244,0.11,0.0,0.0825,110.898,5.0
N.E.R.D,Lemon,0.949,0.614,0.679,-5.534,1.0,0.248,0.0189,0.0,0.093,130.023,0.0
Enrique Iglesias,I Like It,0.816,0.726,0.65,-3.998,0.0,0.129,0.099,0.0,0.372,136.048,5.0
Rihanna,Disturbia,0.703,0.813,0.7170000000000001,-4.517,0.0,0.0574,0.0884,0.0,0.2189999999999999,124.904,11.0
Bruno Mars,That's What I Like,0.853,0.56,0.86,-4.961,1.0,0.0406,0.013,0.0,0.0944,134.066,1.0
David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),,,,,,,,,,,
Beyoncé,Crazy In Love (feat. Jay-Z),0.6459999999999999,0.77,0.6809999999999999,-6.596,0.0,0.226,0.00249,0.0,0.0715,198.33,2.0
Bruno Mars,Treasure,0.8740000000000001,0.6920000000000001,0.937,-5.28,0.0,0.0431,0.0412,7.240000000000001e-05,0.324,116.017,5.0
Drake,On The Radar Freestyle,,,,,,,,,,,
Drake,That’s How You Feel,0.85,0.473,0.38,-5.747000000000001,0.0,0.209,0.1169999999999999,0.0103,0.108,170.908,10.0
J Hus,Play Play (feat. Burna Boy),,,,,,,,,,,
DRB Lasgidi,Trouble,0.723,0.58,0.2239999999999999,-7.817,1.0,0.0802,0.0908,0.0002279999999999,0.552,112.003,0.0
Chris Brown,Call Me Every Day (feat. Wizkid),,,,,,,,,,,
accurvey,Rental,0.672,0.452,0.514,-7.947,1.0,0.0738,0.1939999999999999,0.0,0.251,164.024,0.0
Yeat,Rackz got më (feat. Gunna),,,,,,,,,,,
VoidedLegacy,Chimp,,,,,,,,,,,
aizy,April Fools,,,,,,,,,,,
riphoops!,Dip,,,,,,,,,,,
aizy,Been Gettin' Money,,,,,,,,,,,
Jorja Smith,Falling or flying,,,,,,,,,,,
bandit,Buy It,,,,,,,,,,,
Gucci Mane,There I Go (feat. J. Cole & Mike WiLL Made-It),,,,,,,,,,,
Rihanna,Umbrella,0.583,0.8290000000000001,0.575,-4.603,1.0,0.134,0.00864,0.0,0.0426,174.028,1.0
The Weeknd,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,,,,,,,,,,,
SOLO,Stranger,0.434,0.696,0.596,-6.1370000000000005,0.0,0.171,0.6509999999999999,0.0,0.107,149.594,9.0
Glokk9Setty,27Days27Nights,,,,,,,,,,,
RTB MB,Intro,0.355,0.221,0.0398,-19.374,0.0,0.0557,0.231,0.909,0.109,91.98,8.0
Ñengo Flow,Gato de Noche,,,,,,,,,,,
Quevedo,VISTA AL MAR,,,,,,,,,,,
Akil Elijah,On The Map,,,,,,,,,,,
Tokischa,Delincuente,,,,,,,,,,,
Eladio Carrion,Coco Chanel,,,,,,,,,,,
PARTYNEXTDOOR,Recognize (feat. Drake),0.643,0.541,0.165,-5.801,1.0,0.0426,0.0102,0.0,0.102,119.499,2.0
PARTYNEXTDOOR,Temptations,0.782,0.665,0.7070000000000001,-7.211,1.0,0.0754,0.135,3.15e-06,0.4379999999999999,181.418,1.0
aizy,The Light,0.456,0.989,0.151,-1.644,0.0,0.0991,0.00202,0.251,0.413,148.10399999999998,5.0
Kaan Can,Rental,0.672,0.452,0.514,-7.947,1.0,0.0738,0.1939999999999999,0.0,0.251,164.024,0.0
On The Radar,"Jay Hound ""On The Radar"" Freestyle",,,,,,,,,,,
Lil Tecca,Need Me,0.815,0.5670000000000001,0.732,-4.6530000000000005,0.0,0.135,0.156,0.0,0.0884,190.068,10.0
Jorja Smith,Try Me,0.491,0.7020000000000001,0.3339999999999999,-6.909,1.0,0.109,0.302,0.841,0.0579,151.159,0.0
Jorja Smith,She Feels,,,,,,,,,,,
Jorja Smith,GO GO GO,,,,,,,,,,,
Jorja Smith,Try and fit in,,,,,,,,,,,
Jorja Smith,Broken is the man,,,,,,,,,,,
Jorja Smith,Make sense,,,,,,,,,,,
Drake,0 To 100 / The Catch Up,0.5589999999999999,0.716,0.504,-3.964,0.0,0.39,0.737,0.0,0.252,176.618,11.0
Lil Wayne,Mirror,0.515,0.6890000000000001,0.66,-9.434,1.0,0.4629999999999999,0.809,0.0,0.122,148.804,4.0
Future,"Move That Doh (feat. Pharrell, Pusha T & Casino)",,,,,,,,,,,
B.o.B,HeadBand (feat. 2 Chainz),,,,,,,,,,,
Ca$h Out,Cashin' Out,,,,,,,,,,,
USHER,I Don't Mind (feat. Juicy J),,,,,,,,,,,
Young Thug,Stoner,,,,,,,,,,,
Jeremih,Don't Tell 'Em,,,,,,,,,,,
Nicki Minaj,The Night Is Still Young,,,,,,,,,,,
Nicki Minaj,Want Some More,,,,,,,,,,,
Nicki Minaj,Feeling Myself,,,,,,,,,,,
Nicki Minaj,Roman's Revenge,,,,,,,,,,,
Drake,Own It,,,,,,,,,,,
Drake,Pound Cake / Paris Morton Music 2,0.521,0.762,0.264,-6.75,1.0,0.534,0.139,1.11e-05,0.114,164.28900000000002,2.0
Drake,Worst Behavior,0.777,0.778,0.437,-6.349,1.0,0.136,0.156,1.08e-06,0.196,109.925,9.0
Nicki Minaj,Pills N Potions,,,,,,,,,,,
Nicki Minaj,The Boys,,,,,,,,,,,
Nicki Minaj,Grand Piano,0.33,0.21,0.135,-10.808,1.0,0.0307,0.889,1.1e-05,0.0784,128.157,4.0
Jennifer Lopez,I Luh Ya Papi,,,,,,,,,,,
2 Chainz,I'm Different,0.936,0.7020000000000001,0.7040000000000001,-5.305,1.0,0.0615,0.0473,0.0,0.0838,195.048,10.0
Rich Gang,Lifestyle,0.835,0.667,0.605,-7.178999999999999,0.0,0.0377,0.672,0.0,0.152,128.974,4.0
Ne-Yo,She Knows,,,,,,,,,,,
Brandy,Top of the World (feat. Ma$e),,,,,,,,,,,
Drake,Used To,0.75,0.473,0.49,-7.162000000000001,1.0,0.18,0.598,0.0,0.27,159.972,3.0
Big Sean,Platinum And Wood,,,,,,,,,,,
Talib Kweli,New Leaders (feat. the Under Achievers),,,,,,,,,,,
Nicki Minaj,Anaconda,,,,,,,,,,,
Nicki Minaj,Pound The Alarm,,,,,,,,,,,
Nicki Minaj,Did It On’em,,,,,,,,,,,
Nicki Minaj,Favorite,0.67,0.57,0.0579999999999999,-7.218999999999999,0.0,0.0405,0.556,7.509999999999998e-05,0.0888,206.162,4.0
Nicki Minaj,All Things Go,,,,,,,,,,,
Nicki Minaj,Freedom,0.3829999999999999,0.759,0.0552,-6.598,0.0,0.0536,0.0167,0.961,0.11,125.027,6.0
Nicki Minaj,The Crying Game,,,,,,,,,,,
Nicki Minaj,Get On Your Knees,,,,,,,,,,,
Nicki Minaj,Beez In The Trap,,,,,,,,,,,
Nicki Minaj,I Am Your Leader,,,,,,,,,,,
Nicki Minaj,Stupid Hoe,,,,,,,,,,,
Drake,Furthest Thing,,,,,,,,,,,
Kendrick Lamar,"Sing About Me, I'm Dying Of Thirst",0.654,0.753,0.371,-7.556,0.0,0.395,0.303,8.08e-05,0.13,110.722,11.0
